Player,T.RAB,TBF,T.50,T.100,T.4,T.6,Avg.RAB,Avg.BF,Avg.SR,RF.50,RF.100,T.over,T.Run.Given,T.Wic,T.Mdn,T.ECN,Avg.over,Avg.Run.Given,Avg.Wic,Avg.Mdn,Avg.ECN,T.Win,T.Loss,Win%,Loss%,Unique.OP,Venues,Matches
SM Boland,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,56,3,1,7.999999999999996,3.5000000000000018,28.0,1.5,0.5,3.999999999999998,1,1,50.0,50.0,2,0,2
Swapnil Singh,51,44,0,0,3,3,5.666666666666667,4.888888888888889,115.90909090909092,0.0,0.0,27.2,241,7,1,8.87116564417176,1.9404761904761945,17.214285714285715,0.5,0.07142857142857142,0.6336546888694115,9,5,64.28571428571429,35.714285714285715,9,1,14
UT Khawaja,127,99,0,0,14,3,21.166666666666668,16.5,128.2828282828283,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,50.0,50.0,5,1,6
CJ Jordan,81,74,0,0,3,3,6.75,6.166666666666667,109.45945945945945,0.0,0.0,113.2,1111,36,13,9.817378497790779,3.32843137254905,32.6764705882353,1.0588235294117647,0.38235294117647056,0.28874642640561116,18,16,52.94117647058824,47.05882352941176,14,1,34
A Zampa,15,24,0,0,1,0,3.0,4.8,62.5,0.0,0.0,69.8,562,30,8,8.047732696897398,3.4916666666666565,28.1,1.5,0.4,0.4023866348448699,10,10,50.0,50.0,10,1,20
HM Amla,577,398,2,1,60,21,36.0625,24.875,144.9748743718593,0.125,0.0625,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,43.75,56.25,8,1,16
F Behardien,14,13,0,0,2,0,4.666666666666667,4.333333333333333,107.6923076923077,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,100.0,2,1,3
N Rana,2636,1920,15,0,234,132,26.099009900990097,19.00990099009901,137.29166666666666,0.1485148514851485,0.0,30.0,253,10,2,8.433333333333312,1.250000000000003,10.541666666666666,0.4166666666666667,0.08333333333333333,0.35138888888888803,50,53,48.54368932038835,51.45631067961165,14,1,103
DL Chahar,80,57,0,0,2,6,6.666666666666667,4.75,140.35087719298244,0.0,0.0,279.0,2243,79,35,8.039426523297584,3.4444444444444042,27.691358024691358,0.9753086419753086,0.43209876543209874,0.09925217929997017,48,33,59.25925925925925,40.74074074074074,12,1,81
ER Dwivedi,24,13,0,0,2,2,12.0,6.5,184.6153846153846,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,100.0,2,1,2
TS Mills,8,13,0,0,0,1,1.6,2.6,61.53846153846154,0.0,0.0,34.8,349,11,3,10.019138755980848,3.483333333333338,34.9,1.1,0.3,1.0019138755980848,1,9,10.0,90.0,9,1,10
A Choudhary,25,20,0,0,1,1,8.333333333333334,6.666666666666667,125.0,0.0,0.0,17.0,144,5,2,8.470588235294127,3.3999999999999964,28.8,1.0,0.4,1.6941176470588253,0,5,0.0,100.0,5,1,5
Rashid Khan,545,329,0,0,39,38,9.39655172413793,5.672413793103448,165.6534954407295,0.0,0.0,478.7,3340,157,47,6.977715877437042,3.955922865013935,27.60330578512397,1.2975206611570247,0.3884297520661157,0.05766707336724828,65,56,53.71900826446281,46.28099173553719,14,1,121
BA Stokes,935,689,2,0,81,32,21.74418604651163,16.023255813953487,135.70391872278665,0.046511627906976744,0.0,115.5,1023,31,9,8.857142857142772,3.039473684210555,26.92105263157895,0.8157894736842105,0.23684210526315788,0.23308270676691506,22,23,48.888888888888886,51.11111111111111,12,1,45
JJ Roy,614,435,3,0,75,21,29.238095238095237,20.714285714285715,141.14942528735634,0.14285714285714285,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,14,33.33333333333333,66.66666666666666,9,1,21
CR Woakes,78,77,0,0,7,2,6.5,6.416666666666667,101.29870129870129,0.0,0.0,73.5,674,31,5,9.170068027210897,3.499999999999995,32.095238095238095,1.4761904761904763,0.23809523809523808,0.43666990605766176,12,9,57.14285714285714,42.857142857142854,11,1,21
T Natarajan,3,5,0,0,0,0,1.5,2.5,60.0,0.0,0.0,223.0,2001,76,22,8.973094170403746,3.6557377049179682,32.80327868852459,1.2459016393442623,0.36065573770491804,0.1470999044328483,31,30,50.81967213114754,49.18032786885246,14,1,61
RD Chahar,129,124,0,0,13,5,5.863636363636363,5.636363636363637,104.03225806451613,0.0,0.0,277.5,2165,76,27,7.801801801801898,3.6038961038960595,28.116883116883116,0.987012987012987,0.35064935064935066,0.10132210132210256,40,37,51.94805194805194,48.05194805194805,13,1,77
Vishnu Vinod,56,56,0,0,3,3,9.333333333333334,9.333333333333334,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,50.0,50.0,4,1,6
B Stanlake,5,2,0,0,1,0,5.0,2.0,250.0,0.0,0.0,24.0,200,7,3,8.333333333333321,4.000000000000005,33.333333333333336,1.1666666666666667,0.5,1.3888888888888868,4,2,66.66666666666666,33.33333333333333,6,1,6
Basil Thampi,32,33,0,0,1,1,4.571428571428571,4.714285714285714,96.96969696969697,0.0,0.0,87.0,862,26,5,9.908045977011462,3.4800000000000115,34.48,1.04,0.2,0.3963218390804585,7,18,28.000000000000004,72.0,10,1,25
Tejas Baroka,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.5,33,0,0,9.428571428571432,3.4999999999999987,33.0,0.0,0.0,9.428571428571432,0,1,0.0,100.0,1,0,1
RA Tripathi,2236,1578,7,0,223,84,24.043010752688172,16.967741935483872,141.6983523447402,0.07526881720430108,0.0,1.0,12,0,0,12.000000000000002,0.9999999999999999,12.0,0.0,0.0,12.000000000000002,40,53,43.01075268817204,56.98924731182796,13,1,93
C de Grandhomme,303,220,0,0,18,18,14.428571428571429,10.476190476190476,137.72727272727272,0.0,0.0,36.3,323,7,2,8.889908256880728,1.9122807017543872,17.0,0.3684210526315789,0.10526315789473684,0.4678899082568804,12,13,48.0,52.0,9,1,25
AJ Tye,91,71,0,0,6,5,7.0,5.461538461538462,128.16901408450704,0.0,0.0,114.5,1005,48,5,8.777292576419132,3.8166666666667024,33.5,1.6,0.16666666666666666,0.2925764192139711,12,18,40.0,60.0,10,1,30
LH Ferguson,68,45,0,0,6,2,9.714285714285714,6.428571428571429,151.11111111111111,0.0,0.0,161.2,1451,57,12,9.0031023784902,3.5814814814814717,32.24444444444445,1.2666666666666666,0.26666666666666666,0.20006894174422665,26,19,57.77777777777777,42.22222222222222,12,1,45
Mohammad Nabi,221,146,0,0,18,12,11.631578947368421,7.684210526315789,151.36986301369865,0.0,0.0,69.5,527,15,7,7.582733812949663,3.0217391304347734,22.91304347826087,0.6521739130434783,0.30434782608695654,0.3296840788238984,11,13,45.83333333333333,54.166666666666664,11,1,24
Mohammed Siraj,109,116,0,0,10,4,5.45,5.8,93.96551724137932,0.0,0.0,327.7,2894,96,40,8.832146490335646,3.5232974910394512,31.118279569892472,1.032258064516129,0.43010752688172044,0.09496931710038328,44,49,47.31182795698925,52.68817204301075,13,1,93
K Rabada,206,189,0,0,16,8,7.357142857142857,6.75,108.994708994709,0.0,0.0,306.7,2652,126,34,8.647826086956524,3.833333333333332,33.15,1.575,0.425,0.10809782608695655,37,43,46.25,53.75,13,1,80
Washington Sundar,378,318,0,0,32,9,9.947368421052632,8.368421052631579,118.86792452830188,0.0,0.0,176.0,1335,39,15,7.5852272727273276,3.0344827586206677,23.017241379310345,0.6724137931034483,0.25862068965517243,0.13077978056426426,29,30,49.152542372881356,50.847457627118644,13,1,59
SS Agarwal,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,42,1,0,10.500000000000005,3.9999999999999982,42.0,1.0,0.0,10.500000000000005,0,1,0.0,100.0,1,0,1
NB Singh,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,18,1,1,4.500000000000002,1.9999999999999991,9.0,0.5,0.5,2.250000000000001,1,1,50.0,50.0,2,0,2
DM Bravo,6,5,0,0,1,0,6.0,5.0,120.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,100.0,0.0,1,1,1
Ankit Soni,7,7,0,0,0,1,2.3333333333333335,2.3333333333333335,100.0,0.0,0.0,18.2,145,4,4,7.981651376146793,3.0277777777777763,24.166666666666668,0.6666666666666666,0.6666666666666666,1.3302752293577988,2,4,33.33333333333333,66.66666666666666,6,1,6
AR Bawne,12,12,0,0,1,0,12.0,12.0,100.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
SP Jackson,61,57,0,0,5,1,7.625,7.125,107.01754385964912,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,37.5,62.5,7,1,8
MJ Henry,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17.0,183,3,2,10.764705882352953,2.8333333333333304,30.5,0.5,0.3333333333333333,1.7941176470588254,5,1,83.33333333333334,16.666666666666664,4,0,6
Avesh Khan,41,24,0,0,3,3,4.555555555555555,2.6666666666666665,170.83333333333331,0.0,0.0,223.2,2010,81,25,9.00672143390606,3.599462365591334,32.41935483870968,1.3064516129032258,0.4032258064516129,0.14526970054687194,35,27,56.451612903225815,43.54838709677419,13,1,62
E Lewis,654,469,3,0,62,36,25.153846153846153,18.03846153846154,139.4456289978678,0.11538461538461539,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,14,46.15384615384615,53.84615384615385,11,1,26
MA Wood,12,8,0,0,1,1,4.0,2.6666666666666665,150.0,0.0,0.0,20.2,192,11,4,9.520661157024792,4.033333333333334,38.4,2.2,0.8,1.9041322314049585,3,2,60.0,40.0,5,1,5
M Markande,48,38,0,0,5,1,4.8,3.8,126.3157894736842,0.0,0.0,120.2,1081,37,9,8.995839112343875,3.247747747747781,29.216216216216218,1.0,0.24324324324324326,0.24313078682010472,17,20,45.94594594594595,54.054054054054056,13,1,37
Mujeeb Ur Rahman,12,13,0,0,2,0,2.0,2.1666666666666665,92.3076923076923,0.0,0.0,72.3,598,20,5,8.267281105990799,3.8070175438596423,31.473684210526315,1.0526315789473684,0.2631578947368421,0.43512005821004207,9,10,47.368421052631575,52.63157894736842,8,1,19
K Khejroliya,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20.5,221,5,0,10.780487804878046,2.9285714285714297,31.571428571428573,0.7142857142857143,0.0,1.5400696864111494,3,4,42.857142857142854,57.14285714285714,6,0,7
RK Singh,893,618,1,0,67,46,22.325,15.45,144.49838187702267,0.025,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,19,21,47.5,52.5,10,1,40
DJM Short,115,98,0,0,11,5,16.428571428571427,14.0,117.34693877551021,0.0,0.0,3.0,23,1,1,7.666666666666669,1.4999999999999996,11.5,0.5,0.5,3.8333333333333344,3,4,42.857142857142854,57.14285714285714,6,1,7
K Gowtham,247,145,0,0,15,17,9.148148148148149,5.37037037037037,170.34482758620692,0.0,0.0,98.0,825,22,10,8.418367346938725,2.800000000000017,23.571428571428573,0.6285714285714286,0.2857142857142857,0.24052478134110641,14,22,38.88888888888889,61.111111111111114,10,1,36
TK Curran,127,105,0,0,10,3,12.7,10.5,120.95238095238095,0.0,0.0,40.2,432,13,2,10.75518672199171,3.089743589743587,33.23076923076923,1.0,0.15384615384615385,0.8273220555378238,6,7,46.15384615384615,53.84615384615385,7,1,13
A Dananjaya,4,5,0,0,0,0,4.0,5.0,80.0,0.0,0.0,4.0,47,0,1,11.750000000000005,3.9999999999999982,47.0,0.0,1.0,11.750000000000005,0,1,0.0,100.0,1,1,1
Shubman Gill,3216,2354,14,3,310,95,32.484848484848484,23.77777777777778,136.61852166525063,0.1414141414141414,0.030303030303030304,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,55,44,55.55555555555556,44.44444444444444,12,1,99
Shivam Mavi,51,55,0,0,4,2,4.636363636363637,5.0,92.72727272727272,0.0,0.0,109.2,958,33,13,8.775572519083896,3.411458333333362,29.9375,1.03125,0.40625,0.27423664122137176,18,14,56.25,43.75,11,1,32
H Klaasen,993,586,4,1,56,64,31.03125,18.3125,169.45392491467578,0.125,0.03125,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,18,43.75,56.25,10,1,32
RK Bhui,10,26,0,0,0,0,2.5,6.5,38.46153846153847,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,100.0,4,1,4
JC Archer,199,127,0,0,11,14,8.652173913043478,5.521739130434782,156.69291338582678,0.0,0.0,158.8,1210,49,21,7.618048268625408,3.9708333333333257,30.25,1.225,0.525,0.1904512067156352,17,23,42.5,57.49999999999999,10,1,40
LE Plunkett,1,3,0,0,0,0,0.5,1.5,33.33333333333333,0.0,0.0,25.0,228,4,3,9.119999999999985,3.571428571428577,32.57142857142857,0.5714285714285714,0.42857142857142855,1.3028571428571407,3,4,42.857142857142854,57.14285714285714,6,1,7
PP Shaw,1892,1270,13,0,238,61,23.949367088607595,16.075949367088608,148.9763779527559,0.16455696202531644,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,39,40,49.36708860759494,50.63291139240506,10,1,79
AD Hales,148,117,0,0,13,6,24.666666666666668,19.5,126.49572649572649,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,66.66666666666666,33.33333333333333,4,1,6
IS Sodhi,7,17,0,0,0,0,3.5,8.5,41.17647058823529,0.0,0.0,30.2,204,9,2,6.762430939226502,3.770833333333343,25.5,1.125,0.25,0.8453038674033128,3,5,37.5,62.5,6,1,8
MK Lomror,527,359,0,0,33,30,15.057142857142857,10.257142857142858,146.7966573816156,0.0,0.0,15.0,127,2,0,8.466666666666677,1.3636363636363618,11.545454545454545,0.18181818181818182,0.0,0.7696969696969707,16,21,43.24324324324324,56.75675675675676,11,1,37
L Ngidi,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54.3,460,28,8,8.466257668711693,3.8809523809523645,32.857142857142854,2.0,0.5714285714285714,0.6047326906222638,10,4,71.42857142857143,28.57142857142857,7,0,14
KM Asif,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,22.5,232,7,4,10.311111111111101,3.2142857142857175,33.142857142857146,1.0,0.5714285714285714,1.4730158730158716,3,4,42.857142857142854,57.14285714285714,6,1,7
DJ Willey,53,60,0,0,7,0,10.6,12.0,88.33333333333333,0.0,0.0,36.0,277,7,3,7.694444444444438,3.272727272727275,25.181818181818183,0.6363636363636364,0.2727272727272727,0.699494949494949,6,5,54.54545454545454,45.45454545454545,7,1,11
DR Shorey,13,17,0,0,0,1,6.5,8.5,76.47058823529412,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,50.0,50.0,2,1,2
M Prasidh Krishna,9,24,0,0,0,0,1.2857142857142858,3.4285714285714284,37.5,0.0,0.0,194.7,1741,54,15,8.94349315068504,3.8169934640522416,34.13725490196079,1.0588235294117647,0.29411764705882354,0.17536261079774587,24,27,47.05882352941176,52.94117647058824,11,1,51
MM Ali,1162,804,6,0,95,67,20.385964912280702,14.105263157894736,144.5273631840796,0.10526315789473684,0.0,126.5,900,40,12,7.1146245059287745,2.4326923076923346,17.307692307692307,0.7692307692307693,0.23076923076923078,0.13681970203709182,28,36,43.75,56.25,12,1,64
P Chopra,8,6,0,0,2,0,8.0,6.0,133.33333333333331,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,100.0,0.0,1,1,1
JPR Scantlebury-Searles,8,6,0,0,0,1,4.0,3.0,133.33333333333331,0.0,0.0,7.0,89,2,0,12.714285714285708,2.3333333333333344,29.666666666666668,0.6666666666666666,0.0,4.238095238095236,3,0,100.0,0.0,3,1,3
Abhishek Sharma,1377,875,6,0,128,73,22.57377049180328,14.344262295081966,157.37142857142857,0.09836065573770492,0.0,45.2,396,11,2,8.767527675276773,1.7371794871794832,15.23076923076923,0.4230769230769231,0.07692307692307693,0.3372126028952605,28,35,44.44444444444444,55.55555555555556,11,1,63
S Lamichhane,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,35.0,297,14,2,8.485714285714275,3.8888888888888937,33.0,1.5555555555555556,0.2222222222222222,0.9428571428571417,5,4,55.55555555555556,44.44444444444444,6,1,9
CJ Dala,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,34,0,0,11.333333333333337,2.999999999999999,34.0,0.0,0.0,11.333333333333337,0,1,0.0,100.0,1,0,1
KK Ahmed,1,7,0,0,0,0,0.2,1.4,14.285714285714285,0.0,0.0,213.5,1918,78,21,8.983606557377193,3.7456140350876597,33.64912280701754,1.368421052631579,0.3684210526315789,0.1576071325855648,23,34,40.35087719298245,59.64912280701754,12,1,57
SO Hetmyer,1243,797,1,0,76,82,19.123076923076923,12.261538461538462,155.9598494353827,0.015384615384615385,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,33,49.23076923076923,50.76923076923077,12,1,65
S Dube,1502,1008,6,0,86,101,24.62295081967213,16.524590163934427,149.0079365079365,0.09836065573770492,0.0,18.7,190,6,0,10.178571428571432,1.3333333333333328,13.571428571428571,0.42857142857142855,0.0,0.7270408163265308,24,38,38.70967741935484,61.29032258064516,12,1,62
Navdeep Saini,33,36,0,0,3,0,4.714285714285714,5.142857142857143,91.66666666666666,0.0,0.0,110.2,968,26,10,8.786686838123979,3.5537634408602456,31.225806451612904,0.8387096774193549,0.3225806451612903,0.28344151090722514,14,17,45.16129032258064,54.83870967741935,9,1,31
JM Bairstow,1589,1083,6,1,166,69,31.78,21.66,146.72206832871652,0.12,0.02,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,20,30,40.0,60.0,12,1,50
Rasikh Salam,40,39,0,0,5,0,6.666666666666667,6.5,102.56410256410255,0.0,0.0,32.8,341,9,1,10.385786802030434,2.9848484848484915,31.0,0.8181818181818182,0.09090909090909091,0.9441624365482213,6,5,54.54545454545454,45.45454545454545,8,1,11
KMA Paul,18,22,0,0,1,1,3.6,4.4,81.81818181818183,0.0,0.0,28.0,239,10,3,8.535714285714267,3.5000000000000075,29.875,1.25,0.375,1.0669642857142834,5,3,62.5,37.5,5,1,8
N Pooran,1769,1076,7,0,113,127,24.569444444444443,14.944444444444445,164.40520446096653,0.09722222222222222,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,32,40,44.44444444444444,55.55555555555556,11,1,72
SM Curran,883,641,3,0,74,37,18.395833333333332,13.354166666666666,137.7535101404056,0.0625,0.0,198.0,1924,62,15,9.71717171717184,3.4137931034482323,33.172413793103445,1.0689655172413792,0.25862068965517243,0.16753744339951449,27,32,45.76271186440678,54.23728813559322,12,1,59
CV Varun,25,45,0,0,2,0,2.5,4.5,55.55555555555556,0.0,0.0,266.0,2042,85,28,7.676691729323444,3.7999999999999328,29.17142857142857,1.2142857142857142,0.4,0.10966702470462063,37,33,52.85714285714286,47.14285714285714,12,1,70
GC Viljoen,3,5,0,0,0,0,1.0,1.6666666666666667,60.0,0.0,0.0,23.0,229,8,1,9.956521739130425,3.8333333333333375,38.166666666666664,1.3333333333333333,0.16666666666666666,1.6594202898550707,2,4,33.33333333333333,66.66666666666666,4,1,6
P Ray Barman,19,24,0,0,2,0,19.0,24.0,79.16666666666666,0.0,0.0,4.0,56,0,0,14.000000000000007,3.9999999999999982,56.0,0.0,0.0,14.000000000000007,0,1,0.0,100.0,1,1,1
MJ Santner,70,69,0,0,4,3,6.363636363636363,6.2727272727272725,101.44927536231884,0.0,0.0,61.2,428,16,4,6.997275204359711,3.3981481481481297,23.77777777777778,0.8888888888888888,0.2222222222222222,0.38873751135331724,10,8,55.55555555555556,44.44444444444444,9,1,18
JP Behrendorff,6,9,0,0,0,0,3.0,4.5,66.66666666666666,0.0,0.0,61.0,563,22,8,9.22950819672136,3.5882352941176276,33.11764705882353,1.2941176470588236,0.47058823529411764,0.5429122468659624,10,7,58.82352941176471,41.17647058823529,9,1,17
SC Kuggeleijn,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,71,2,0,8.874999999999995,4.000000000000003,35.5,1.0,0.0,4.437499999999997,2,0,100.0,0.0,2,0,2
AS Joseph,27,31,0,0,3,0,5.4,6.2,87.09677419354838,0.0,0.0,72.5,707,22,7,9.75172413793105,3.2954545454545396,32.13636363636363,1.0,0.3181818181818182,0.44326018808777506,14,8,63.63636363636363,36.36363636363637,10,1,22
HF Gurney,1,5,0,0,0,0,1.0,5.0,20.0,0.0,0.0,27.2,239,7,3,8.79754601226992,3.39583333333334,29.875,0.875,0.375,1.09969325153374,3,5,37.5,62.5,6,1,8
S Midhun,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,29,0,0,14.5,2.0,29.0,0.0,0.0,14.5,0,1,0.0,100.0,1,0,1
SD Lad,15,13,0,0,1,1,15.0,13.0,115.38461538461537,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,100.0,0.0,1,1,1
R Parag,1173,858,3,0,84,60,20.224137931034484,14.793103448275861,136.71328671328672,0.05172413793103448,0.0,29.2,307,5,2,10.52571428571426,1.3888888888888922,14.619047619047619,0.23809523809523808,0.09523809523809523,0.5012244897959172,30,31,49.18032786885246,50.81967213114754,11,1,61
JL Denly,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,100.0,1,1,1
LS Livingstone,939,566,5,0,66,66,24.076923076923077,14.512820512820513,165.90106007067138,0.1282051282051282,0.0,43.0,395,11,3,9.186046511627922,1.9545454545454513,17.954545454545453,0.5,0.13636363636363635,0.4175475687103601,14,25,35.8974358974359,64.1025641025641,11,1,39
Arshdeep Singh,29,39,0,0,4,0,2.6363636363636362,3.5454545454545454,74.35897435897436,0.0,0.0,228.2,2097,84,19,9.1906501095692,3.510256410256345,32.261538461538464,1.2923076923076924,0.2923076923076923,0.14139461707029538,28,37,43.07692307692308,56.92307692307692,10,1,65
AJ Turner,24,27,0,0,0,2,4.0,4.5,88.88888888888889,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,50.0,50.0,5,1,6
SE Rutherford,106,100,0,0,3,8,11.777777777777779,11.11111111111111,106.0,0.0,0.0,6.8,60,1,0,8.780487804878044,1.1388888888888895,10.0,0.16666666666666666,0.0,1.4634146341463408,7,2,77.77777777777779,22.22222222222222,6,1,9
Harpreet Brar,233,182,0,0,19,9,9.708333333333334,7.583333333333333,128.02197802197801,0.0,0.0,113.2,907,25,13,8.014727540500663,2.9017094017094283,23.256410256410255,0.6410256410256411,0.3333333333333333,0.20550583437181189,17,22,43.58974358974359,56.41025641025641,10,1,39
Y Prithvi Raj,0,1,0,0,0,0,0.0,1.0,0.0,0.0,0.0,5.0,57,1,0,11.4,2.5,28.5,0.5,0.0,5.7,0,2,0.0,100.0,2,1,2
O Thomas,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10.3,85,5,0,8.225806451612906,2.5833333333333326,21.25,1.25,0.0,2.0564516129032264,2,2,50.0,50.0,4,0,4
AS Roy,26,23,0,0,3,0,4.333333333333333,3.8333333333333335,113.04347826086956,0.0,0.0,22.7,191,6,2,8.426470588235286,2.518518518518521,21.22222222222222,0.6666666666666666,0.2222222222222222,0.9362745098039207,4,6,40.0,60.0,7,1,10
S Sandeep Warrier,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,28.3,257,8,4,9.070588235294098,2.8333333333333397,25.7,0.8,0.4,0.9070588235294098,5,5,50.0,50.0,6,0,10
P Simran Singh,756,509,2,1,78,41,22.235294117647058,14.970588235294118,148.52652259332024,0.058823529411764705,0.029411764705882353,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,22,35.294117647058826,64.70588235294117,10,1,34
JL Pattinson,15,13,0,0,2,0,7.5,6.5,115.38461538461537,0.0,0.0,35.5,321,11,5,9.042253521126751,3.5500000000000034,32.1,1.1,0.5,0.9042253521126751,6,4,60.0,40.0,7,1,10
SS Cottrell,0,2,0,0,0,0,0.0,2.0,0.0,0.0,0.0,20.0,177,6,4,8.849999999999998,3.333333333333334,29.5,1.0,0.6666666666666666,1.4749999999999996,1,5,16.666666666666664,83.33333333333334,6,1,6
Ravi Bishnoi,32,49,0,0,2,0,2.2857142857142856,3.5,65.3061224489796,0.0,0.0,236.0,1861,68,25,7.88559322033914,3.630769230769159,28.630769230769232,1.0461538461538462,0.38461538461538464,0.1213168187744483,34,31,52.307692307692314,47.69230769230769,10,1,65
A Nortje,49,48,0,0,6,0,3.769230769230769,3.6923076923076925,102.08333333333333,0.0,0.0,177.0,1614,62,19,9.118644067796678,3.8478260869564926,35.08695652173913,1.3478260869565217,0.41304347826086957,0.19823139277818866,21,25,45.65217391304348,54.347826086956516,10,1,46
T Banton,18,20,0,0,1,1,9.0,10.0,90.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,100.0,1,1,2
I Udana,15,11,0,0,1,1,3.75,2.75,136.36363636363635,0.0,0.0,29.0,286,8,2,9.862068965517219,2.9000000000000066,28.6,0.8,0.2,0.9862068965517219,5,5,50.0,50.0,7,1,10
D Padikkal,1559,1242,9,0,170,42,24.359375,19.40625,125.52334943639292,0.140625,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,30,53.125,46.875,12,1,64
YBK Jaiswal,1607,1050,8,1,199,64,30.903846153846153,20.192307692307693,153.04761904761907,0.15384615384615385,0.019230769230769232,0.2,6,0,0,36.0,0.16666666666666666,6.0,0.0,0.0,36.0,27,25,51.92307692307693,48.07692307692308,10,1,52
RD Gaikwad,2380,1725,14,0,217,91,36.61538461538461,26.53846153846154,137.97101449275362,0.2153846153846154,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,34,31,52.307692307692314,47.69230769230769,11,1,65
TU Deshpande,21,13,0,0,2,1,5.25,3.25,161.53846153846155,0.0,0.0,130.0,1275,46,14,9.807692307692207,3.611111111111148,35.416666666666664,1.2777777777777777,0.3888888888888889,0.27243589743589464,18,18,50.0,50.0,12,1,36
KL Nagarkoti,22,33,0,0,1,0,3.142857142857143,4.714285714285714,66.66666666666666,0.0,0.0,30.0,287,5,3,9.566666666666643,2.727272727272734,26.09090909090909,0.45454545454545453,0.2727272727272727,0.8696969696969675,7,5,58.333333333333336,41.66666666666667,7,1,12
Abdul Samad,579,391,0,0,37,36,14.846153846153847,10.025641025641026,148.08184143222508,0.0,0.0,9.0,113,2,0,12.555555555555554,1.8000000000000003,22.6,0.4,0.0,2.5111111111111106,11,28,28.205128205128204,71.7948717948718,11,1,39
PK Garg,273,238,0,0,16,9,14.368421052631579,12.526315789473685,114.70588235294117,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,12,36.84210526315789,63.1578947368421,10,1,19
JR Philippe,78,76,0,0,9,1,15.6,15.2,102.63157894736842,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,20.0,80.0,4,1,5
Kartik Tyagi,13,15,0,0,1,0,2.1666666666666665,2.5,86.66666666666667,0.0,0.0,71.7,720,16,9,10.046511627906998,3.583333333333326,36.0,0.8,0.45,0.5023255813953499,7,13,35.0,65.0,8,1,20
